,party,procedure_type,percent_dissent
802,ID,RSP,0.1764705882352941
803,Renew,RSP,0.0
804,S&D,RSP,0.0
805,ECR,RSP,0.15625
806,EPP,RSP,0.0
807,GUE/NGL,RSP,0.5675675675675675
808,Greens/EFA,RSP,0.0147058823529411
809,ID,RSP,0.3823529411764705
810,Renew,RSP,0.0
811,S&D,RSP,0.0
812,ECR,DEA,0.0952380952380952
813,EPP,DEA,0.0057803468208093
814,GUE/NGL,DEA,0.0
815,Greens/EFA,DEA,0.0
816,ID,DEA,0.0285714285714285
817,Renew,DEA,0.27
818,S&D,DEA,0.0
819,ECR,DEA,0.1111111111111111
820,EPP,DEA,0.0057803468208093
821,GUE/NGL,DEA,0.0
822,Greens/EFA,DEA,0.0
823,ID,DEA,0.0285714285714285
824,Renew,DEA,0.26
825,S&D,DEA,0.0
826,ECR,COD,0.1428571428571429
827,EPP,COD,0.0
828,GUE/NGL,COD,0.0
829,Greens/EFA,COD,0.0
830,ID,COD,0.3285714285714286
831,Renew,COD,0.0
832,S&D,COD,0.0
833,ECR,RSP,0.1451612903225806
834,EPP,RSP,0.0517241379310344
835,GUE/NGL,RSP,0.5641025641025641
836,Greens/EFA,RSP,0.0140845070422535
837,ID,RSP,0.4411764705882353
838,Renew,RSP,0.0
839,S&D,RSP,0.0
840,ECR,RSP,0.2096774193548387
841,EPP,RSP,0.0
842,GUE/NGL,RSP,0.3076923076923077
843,Greens/EFA,RSP,0.028169014084507
844,ID,RSP,0.5588235294117647
845,Renew,RSP,0.0303030303030302
846,S&D,RSP,0.0359712230215827
847,ECR,RSP,0.0952380952380952
848,EPP,RSP,0.0
849,GUE/NGL,RSP,0.1538461538461538
850,Greens/EFA,RSP,0.0140845070422535
851,ID,RSP,0.5735294117647058
852,Renew,RSP,0.0
853,S&D,RSP,0.0
854,ECR,COD,0.4444444444444444
855,EPP,COD,0.1791907514450866
856,GUE/NGL,COD,0.2307692307692307
857,Greens/EFA,COD,0.0704225352112676
858,ID,COD,0.3382352941176471
859,Renew,COD,0.0
860,S&D,COD,0.0071428571428571
861,ECR,COD,0.046875
862,EPP,COD,0.0
863,GUE/NGL,COD,0.0
864,Greens/EFA,COD,0.0
865,ID,COD,0.03125
866,Renew,COD,0.0
867,S&D,COD,0.0
868,ECR,NLE,0.0
869,EPP,NLE,0.0
870,GUE/NGL,NLE,0.0
871,Greens/EFA,NLE,0.0
872,ID,NLE,0.2424242424242424
873,Renew,NLE,0.0
874,S&D,NLE,0.0
875,ECR,INI,0.28125
876,EPP,INI,0.0914285714285714
877,GUE/NGL,INI,0.0256410256410256
878,Greens/EFA,INI,0.0
879,ID,INI,0.0606060606060605
880,Renew,INI,0.05
881,S&D,INI,0.0
882,ECR,INI,0.265625
883,EPP,INI,0.0914285714285714
884,GUE/NGL,INI,0.0512820512820513
885,Greens/EFA,INI,0.0
886,ID,INI,0.3181818181818182
887,Renew,INI,0.17
888,S&D,INI,0.0277777777777777
889,ECR,RSP,0.328125
890,EPP,RSP,0.2931034482758621
891,GUE/NGL,RSP,0.0
892,Greens/EFA,RSP,0.0
893,ID,RSP,0.1515151515151515
894,Renew,RSP,0.4499999999999999
895,S&D,RSP,0.0555555555555555
896,ECR,RSP,0.328125
897,EPP,RSP,0.3045977011494253
898,GUE/NGL,RSP,0.0
899,Greens/EFA,RSP,0.0
900,ID,RSP,0.1515151515151515
901,Renew,RSP,0.4499999999999999
902,S&D,RSP,0.0555555555555555
903,ECR,DEA,0.125
904,EPP,DEA,0.1724137931034483
905,GUE/NGL,DEA,0.4102564102564102
906,Greens/EFA,DEA,0.0
907,ID,DEA,0.2153846153846154
908,Renew,DEA,0.39
909,S&D,DEA,0.2361111111111111
910,ECR,DEA,0.1875
911,EPP,DEA,0.0172413793103448
912,GUE/NGL,DEA,0.4358974358974359
913,Greens/EFA,DEA,0.1111111111111111
914,ID,DEA,0.0151515151515151
915,Renew,DEA,0.01
916,S&D,DEA,0.0555555555555555
917,ECR,COD,0.0158730158730159
918,EPP,COD,0.0
919,GUE/NGL,COD,0.0
920,Greens/EFA,COD,0.0
921,ID,COD,0.2615384615384615
922,Renew,COD,0.0
923,S&D,COD,0.0
924,ECR,BUD,0.2380952380952381
925,EPP,BUD,0.0
926,GUE/NGL,BUD,0.0263157894736841
927,Greens/EFA,BUD,0.0
928,ID,BUD,0.2153846153846154
929,Renew,BUD,0.0510204081632652
930,S&D,BUD,0.0
931,ECR,INI,0.1904761904761904
932,EPP,INI,0.0057471264367816
933,GUE/NGL,INI,0.2368421052631578
934,Greens/EFA,INI,0.0434782608695651
935,ID,INI,0.6307692307692307
936,Renew,INI,0.0
937,S&D,INI,0.0069444444444444
938,ECR,INI,0.2380952380952381
939,EPP,INI,0.138728323699422
940,GUE/NGL,INI,0.0
941,Greens/EFA,INI,0.0
942,ID,INI,0.1692307692307691
943,Renew,INI,0.0510204081632652
944,S&D,INI,0.0
945,ECR,INI,0.2741935483870967
946,EPP,INI,0.0514285714285713
947,GUE/NGL,INI,0.2894736842105263
948,Greens/EFA,INI,0.0144927536231883
949,ID,INI,0.0307692307692307
950,Renew,INI,0.0
951,S&D,INI,0.0
952,ECR,INI,0.2539682539682539
953,EPP,INI,0.0057142857142856
954,GUE/NGL,INI,0.6052631578947368
955,Greens/EFA,INI,0.0144927536231883
956,ID,INI,0.3692307692307692
957,Renew,INI,0.0
958,S&D,INI,0.0
959,ECR,INI,0.3650793650793651
960,EPP,INI,0.0057142857142856
961,GUE/NGL,INI,0.131578947368421
962,Greens/EFA,INI,0.0
963,ID,INI,0.3384615384615385
964,Renew,INI,0.0
965,S&D,INI,0.0138888888888888
966,ECR,INI,0.109375
967,EPP,INI,0.0
968,GUE/NGL,INI,0.0
969,Greens/EFA,INI,0.0563380281690141
970,ID,INI,0.3384615384615385
971,Renew,INI,0.04
972,S&D,INI,0.0
973,ECR,INI,0.1875
974,EPP,INI,0.0523255813953488
975,GUE/NGL,INI,0.1578947368421053
976,Greens/EFA,INI,0.0422535211267606
977,ID,INI,0.3968253968253968
978,Renew,INI,0.0792079207920791
979,S&D,INI,0.1985815602836879
980,ECR,INI,0.171875
981,EPP,INI,0.0406976744186046
982,GUE/NGL,INI,0.1578947368421053
983,Greens/EFA,INI,0.0
984,ID,INI,0.3968253968253968
985,Renew,INI,0.0792079207920791
986,S&D,INI,0.2978723404255319
987,ECR,INI,0.25
988,EPP,INI,0.0988372093023255
989,GUE/NGL,INI,0.3783783783783784
990,Greens/EFA,INI,0.0140845070422535
991,ID,INI,0.3809523809523809
992,Renew,INI,0.0495049504950495
993,S&D,INI,0.0140845070422535
994,ECR,INI,0.234375
995,EPP,INI,0.0578034682080924
996,GUE/NGL,INI,0.2368421052631578
997,Greens/EFA,INI,0.0140845070422535
998,ID,INI,0.6190476190476191
999,Renew,INI,0.0495049504950495
1000,S&D,INI,0.0
1001,ECR,INI,0.109375
1002,EPP,INI,0.0635838150289017
1003,GUE/NGL,INI,0.0263157894736841
1004,Greens/EFA,INI,0.028169014084507
1005,ID,INI,0.2380952380952381
1006,Renew,INI,0.0
1007,S&D,INI,0.0070422535211267
1008,ECR,INL,0.140625
1009,EPP,INL,0.0115606936416184
1010,GUE/NGL,INL,0.054054054054054
1011,Greens/EFA,INL,0.0140845070422535
1012,ID,INL,0.0
1013,Renew,INL,0.0
1014,S&D,INL,0.0352112676056337
1015,ECR,RSP,0.296875
1016,EPP,RSP,0.0462427745664739
1017,GUE/NGL,RSP,0.0789473684210526
1018,Greens/EFA,RSP,0.0
1019,ID,RSP,0.3968253968253968
1020,Renew,RSP,0.0594059405940594
1021,S&D,RSP,0.0140845070422535
1022,ECR,INI,0.046875
1023,EPP,INI,0.0
1024,GUE/NGL,INI,0.0
1025,Greens/EFA,INI,0.0
1026,ID,INI,0.0307692307692307
1027,Renew,INI,0.0
1028,S&D,INI,0.0
1029,ECR,RSP,0.4285714285714286
1030,EPP,RSP,0.0523255813953488
1031,GUE/NGL,RSP,0.0
1032,Greens/EFA,RSP,0.0
1033,ID,RSP,0.3650793650793651
1034,Renew,RSP,0.0404040404040404
1035,S&D,RSP,0.0
1036,ECR,RSP,0.0952380952380952
1037,EPP,RSP,0.0
1038,GUE/NGL,RSP,0.0
1039,Greens/EFA,RSP,0.0
1040,ID,RSP,0.6507936507936508
1041,Renew,RSP,0.0
1042,S&D,RSP,0.0
1043,ECR,RSP,0.0634920634920634
1044,EPP,RSP,0.0116279069767442
1045,GUE/NGL,RSP,0.368421052631579
1046,Greens/EFA,RSP,0.0
1047,ID,RSP,0.3968253968253968
1048,Renew,RSP,0.0
1049,S&D,RSP,0.0
1050,ECR,RSP,0.1111111111111111
1051,EPP,RSP,0.0
1052,GUE/NGL,RSP,0.0
1053,Greens/EFA,RSP,0.0
1054,ID,RSP,0.4444444444444444
1055,Renew,RSP,0.0
1056,S&D,RSP,0.0
1057,ECR,RSP,0.0158730158730159
1058,EPP,RSP,0.0
1059,GUE/NGL,RSP,0.4473684210526315
1060,Greens/EFA,RSP,0.0142857142857142
1061,ID,RSP,0.150943396226415
1062,Renew,RSP,0.0
1063,S&D,RSP,0.0
1064,ECR,INI,0.140625
1065,EPP,INI,0.1502890173410405
1066,GUE/NGL,INI,0.0
1067,Greens/EFA,INI,0.0555555555555555
1068,ID,INI,0.4603174603174603
1069,Renew,INI,0.12
1070,S&D,INI,0.0486111111111111
1071,ECR,BUD,0.171875
1072,EPP,BUD,0.0
1073,GUE/NGL,BUD,0.0256410256410256
1074,Greens/EFA,BUD,0.0
1075,ID,BUD,0.2580645161290322
1076,Renew,BUD,0.05
1077,S&D,BUD,0.0
1078,ECR,BUD,0.203125
1079,EPP,BUD,0.0
1080,GUE/NGL,BUD,0.0256410256410256
1081,Greens/EFA,BUD,0.0
1082,ID,BUD,0.1904761904761904
1083,Renew,BUD,0.05
1084,S&D,BUD,0.0
1085,ECR,INI,0.1875
1086,EPP,INI,0.0
1087,GUE/NGL,INI,0.0
1088,Greens/EFA,INI,0.0
1089,ID,INI,0.5238095238095238
1090,Renew,INI,0.0
1091,S&D,INI,0.0
1092,ECR,INI,0.25
1093,EPP,INI,0.0
1094,GUE/NGL,INI,0.1025641025641025
1095,Greens/EFA,INI,0.0
1096,ID,INI,0.6190476190476191
1097,Renew,INI,0.04
1098,S&D,INI,0.0
1099,ECR,INI,0.359375
1100,EPP,INI,0.0867052023121387
1101,GUE/NGL,INI,0.0512820512820513
1102,Greens/EFA,INI,0.0
1103,ID,INI,0.0
1104,Renew,INI,0.0
1105,S&D,INI,0.0069444444444444
1106,ECR,INI,0.1875
1107,EPP,INI,0.0172413793103448
1108,GUE/NGL,INI,0.0
1109,Greens/EFA,INI,0.0
1110,ID,INI,0.265625
1111,Renew,INI,0.0
1112,S&D,INI,0.0
1113,ECR,COD,0.109375
1114,EPP,COD,0.0114942528735632
1115,GUE/NGL,COD,0.0
1116,Greens/EFA,COD,0.0
1117,ID,COD,0.0158730158730159
1118,Renew,COD,0.0
1119,S&D,COD,0.0070422535211267
1120,ECR,COD,0.0
1121,EPP,COD,0.0
1122,GUE/NGL,COD,0.0
1123,Greens/EFA,COD,0.0
1124,ID,COD,0.5079365079365079
1125,Renew,COD,0.0
1126,S&D,COD,0.0
1127,ECR,INI,0.265625
1128,EPP,INI,0.1976744186046511
1129,GUE/NGL,INI,0.1351351351351351
1130,Greens/EFA,INI,0.0714285714285714
1131,ID,INI,0.015625
1132,Renew,INI,0.12
1133,S&D,INI,0.0070422535211267
1134,ECR,RSP,0.078125
1135,EPP,RSP,0.1621621621621621
1136,GUE/NGL,RSP,0.1388888888888888
1137,Greens/EFA,RSP,0.0142857142857142
1138,ID,RSP,0.03125
1139,Renew,RSP,0.0
1140,S&D,RSP,0.0
1141,ECR,INI,0.328125
1142,EPP,INI,0.0174418604651163
1143,GUE/NGL,INI,0.5
1144,Greens/EFA,INI,0.0704225352112676
1145,ID,INI,0.46875
1146,Renew,INI,0.0
1147,S&D,INI,0.0
1148,ECR,INL,0.109375
1149,EPP,INL,0.0
1150,GUE/NGL,INL,0.0526315789473684
1151,Greens/EFA,INL,0.0140845070422535
1152,ID,INL,0.09375
1153,Renew,INL,0.0
1154,S&D,INL,0.027972027972028
1155,ECR,INI,0.46875
1156,EPP,INI,0.063953488372093
1157,GUE/NGL,INI,0.0526315789473684
1158,Greens/EFA,INI,0.0
1159,ID,INI,0.46875
1160,Renew,INI,0.0
1161,S&D,INI,0.0
1162,ECR,DEA,0.03125
1163,EPP,DEA,0.0231213872832369
1164,GUE/NGL,DEA,0.1578947368421053
1165,Greens/EFA,DEA,0.0
1166,ID,DEA,0.03125
1167,Renew,DEA,0.4509803921568627
1168,S&D,DEA,0.1958041958041958
1169,ECR,RSP,0.3125
1170,EPP,RSP,0.3023255813953488
1171,GUE/NGL,RSP,0.0
1172,Greens/EFA,RSP,0.0
1173,ID,RSP,0.140625
1174,Renew,RSP,0.4851485148514851
1175,S&D,RSP,0.0559440559440559
1176,ECR,RSP,0.3125
1177,EPP,RSP,0.3081395348837209
1178,GUE/NGL,RSP,0.0263157894736841
1179,Greens/EFA,RSP,0.0
1180,ID,RSP,0.140625
1181,Renew,RSP,0.4653465346534653
1182,S&D,RSP,0.0559440559440559
1183,ECR,RSP,0.046875
1184,EPP,RSP,0.0
1185,GUE/NGL,RSP,0.4102564102564102
1186,Greens/EFA,RSP,0.0
1187,ID,RSP,0.4032258064516129
1188,Renew,RSP,0.0
1189,S&D,RSP,0.0
1190,ECR,RSP,0.109375
1191,EPP,RSP,0.0
1192,GUE/NGL,RSP,0.1282051282051282
1193,Greens/EFA,RSP,0.0
1194,ID,RSP,0.0645161290322581
1195,Renew,RSP,0.0
1196,S&D,RSP,0.0
1197,ECR,RSP,0.4920634920634921
1198,EPP,RSP,0.0
1199,GUE/NGL,RSP,0.0
1200,Greens/EFA,RSP,0.0
1201,ID,RSP,0.0483870967741935
1202,Renew,RSP,0.0408163265306122
1203,S&D,RSP,0.0071942446043165
1204,ECR,INI,0.359375
1205,EPP,INI,0.0578034682080924
1206,GUE/NGL,INI,0.0769230769230768
1207,Greens/EFA,INI,0.0588235294117647
1208,ID,INI,0.0
1209,Renew,INI,0.0408163265306122
1210,S&D,INI,0.0
1211,ECR,INI,0.1904761904761904
1212,EPP,INI,0.0114285714285714
1213,GUE/NGL,INI,0.1538461538461538
1214,Greens/EFA,INI,0.0
1215,ID,INI,0.328125
1216,Renew,INI,0.0
1217,S&D,INI,0.0283687943262411
1218,ECR,INI,0.5238095238095238
1219,EPP,INI,0.0685714285714286
1220,GUE/NGL,INI,0.2051282051282051
1221,Greens/EFA,INI,0.0
1222,ID,INI,0.375
1223,Renew,INI,0.0
1224,S&D,INI,0.0
1225,ECR,INI,0.0952380952380952
1226,EPP,INI,0.264367816091954
1227,GUE/NGL,INI,0.3076923076923077
1228,Greens/EFA,INI,0.0289855072463768
1229,ID,INI,0.390625
1230,Renew,INI,0.2828282828282829
1231,S&D,INI,0.0354609929078014
1232,ECR,COD,0.1904761904761904
1233,EPP,COD,0.0
1234,GUE/NGL,COD,0.0512820512820513
1235,Greens/EFA,COD,0.0
1236,ID,COD,0.5
1237,Renew,COD,0.0
1238,S&D,COD,0.0
1239,ECR,INI,0.28
1240,EPP,INI,0.0310077519379845
1241,GUE/NGL,INI,0.0625
1242,Greens/EFA,INI,0.0
1243,ID,INI,0.4042553191489362
1244,Renew,INI,0.04
1245,S&D,INI,0.0104166666666666
1246,ECR,COD,0.0192307692307692
1247,EPP,COD,0.0
1248,GUE/NGL,COD,0.0588235294117647
1249,Greens/EFA,COD,0.0
1250,ID,COD,0.0192307692307692
1251,Renew,COD,0.0
1252,S&D,COD,0.0
1253,ECR,COD,0.0769230769230768
1254,EPP,COD,0.0
1255,GUE/NGL,COD,0.3428571428571428
1256,Greens/EFA,COD,0.0158730158730159
1257,ID,COD,0.3137254901960784
1258,Renew,COD,0.0
1259,S&D,COD,0.0
1260,ECR,COD,0.0192307692307692
1261,EPP,COD,0.0
1262,GUE/NGL,COD,0.0571428571428571
1263,Greens/EFA,COD,0.0
1264,ID,COD,0.1372549019607842
1265,Renew,COD,0.0344827586206896
1266,S&D,COD,0.0
1267,ECR,BUD,0.26
1268,EPP,BUD,0.0
1269,GUE/NGL,BUD,0.0
1270,Greens/EFA,BUD,0.0
1271,ID,BUD,0.1923076923076923
1272,Renew,BUD,0.0689655172413793
1273,S&D,BUD,0.0
1274,ECR,RSP,0.0769230769230768
1275,EPP,RSP,0.04
1276,GUE/NGL,RSP,0.6
1277,Greens/EFA,RSP,0.0153846153846153
1278,ID,RSP,0.2549019607843137
1279,Renew,RSP,0.0235294117647059
1280,S&D,RSP,0.3275862068965517
1281,ECR,COD,0.0754716981132075
1282,EPP,COD,0.0
1283,GUE/NGL,COD,0.4
1284,Greens/EFA,COD,0.0
1285,ID,COD,0.1538461538461538
1286,Renew,COD,0.0
1287,S&D,COD,0.0
1288,ECR,NLE,0.0
1289,EPP,NLE,0.0
1290,GUE/NGL,NLE,0.0
1291,Greens/EFA,NLE,0.0
1292,ID,NLE,0.0196078431372549
1293,Renew,NLE,0.0
1294,S&D,NLE,0.0
1295,ECR,NLE,0.0
1296,EPP,NLE,0.0
1297,GUE/NGL,NLE,0.0
1298,Greens/EFA,NLE,0.0
1299,ID,NLE,0.0192307692307692
1300,Renew,NLE,0.0
1301,S&D,NLE,0.0
1302,ECR,COD,0.14
1303,EPP,COD,0.0
1304,GUE/NGL,COD,0.1111111111111111
1305,Greens/EFA,COD,0.0
1306,ID,COD,0.1818181818181817
1307,Renew,COD,0.0
1308,S&D,COD,0.0263157894736841
1309,ECR,COD,0.0
1310,EPP,COD,0.0
1311,GUE/NGL,COD,0.0
1312,Greens/EFA,COD,0.0144927536231883
1313,ID,COD,0.1698113207547169
1314,Renew,COD,0.0
1315,S&D,COD,0.0
1316,ECR,INI,0.0350877192982456
1317,EPP,INI,0.1180124223602484
1318,GUE/NGL,INI,0.3529411764705882
1319,Greens/EFA,INI,0.0434782608695651
1320,ID,INI,0.0208333333333333
1321,Renew,INI,0.0105263157894737
1322,S&D,INI,0.0620155038759689
1323,ECR,INI,0.3859649122807017
1324,EPP,INI,0.0248447204968944
1325,GUE/NGL,INI,0.0
1326,Greens/EFA,INI,0.0147058823529411
1327,ID,INI,0.4
1328,Renew,INI,0.0
1329,S&D,INI,0.0
1330,ECR,BUD,0.1228070175438597
1331,EPP,BUD,0.0
1332,GUE/NGL,BUD,0.0909090909090909
1333,Greens/EFA,BUD,0.0
1334,ID,BUD,0.3636363636363636
1335,Renew,BUD,0.0
1336,S&D,BUD,0.0
1337,ECR,COD,0.1428571428571429
1338,EPP,COD,0.0
1339,GUE/NGL,COD,0.2121212121212121
1340,Greens/EFA,COD,0.0144927536231883
1341,ID,COD,0.3148148148148147
1342,Renew,COD,0.3368421052631579
1343,S&D,COD,0.0952380952380952
1344,ECR,COD,0.0701754385964912
1345,EPP,COD,0.0432098765432098
1346,GUE/NGL,COD,0.1875
1347,Greens/EFA,COD,0.0
1348,ID,COD,0.0
1349,Renew,COD,0.0434782608695651
1350,S&D,COD,0.0
1351,ECR,BUI,0.2456140350877192
1352,EPP,BUI,0.1049382716049383
1353,GUE/NGL,BUI,0.5454545454545454
1354,Greens/EFA,BUI,0.0
1355,ID,BUI,0.4074074074074074
1356,Renew,BUI,0.063157894736842
1357,S&D,BUI,0.0238095238095238
1358,ECR,INI,0.0526315789473684
1359,EPP,INI,0.0
1360,GUE/NGL,INI,0.03125
1361,Greens/EFA,INI,0.0
1362,ID,INI,0.1636363636363637
1363,Renew,INI,0.0
1364,S&D,INI,0.0
1365,ECR,CNS,0.0851063829787234
1366,EPP,CNS,0.0069444444444444
1367,GUE/NGL,CNS,0.3666666666666667
1368,Greens/EFA,CNS,0.0
1369,ID,CNS,0.0
1370,Renew,CNS,0.0
1371,S&D,CNS,0.0272727272727272
1372,ECR,RSP,0.1578947368421053
1373,EPP,RSP,0.025
1374,GUE/NGL,RSP,0.0606060606060605
1375,Greens/EFA,RSP,0.0
1376,ID,RSP,0.1666666666666666
1377,Renew,RSP,0.0851063829787234
1378,S&D,RSP,0.0
1379,ECR,COD,0.0
1380,EPP,COD,0.0
1381,GUE/NGL,COD,0.0
1382,Greens/EFA,COD,0.0
1383,ID,COD,0.0555555555555555
1384,Renew,COD,0.0
1385,S&D,COD,0.0
1386,ECR,COD,0.1929824561403509
1387,EPP,COD,0.4782608695652174
1388,GUE/NGL,COD,0.032258064516129
1389,Greens/EFA,COD,0.0
1390,ID,COD,0.5818181818181818
1391,Renew,COD,0.2526315789473684
1392,S&D,COD,0.0
1393,ECR,BUI,0.4375
1394,EPP,BUI,0.0300751879699248
1395,GUE/NGL,BUI,0.2068965517241379
1396,Greens/EFA,BUI,0.0
1397,ID,BUI,0.0
1398,Renew,BUI,0.1025641025641025
1399,S&D,BUI,0.0930232558139535
1400,ECR,RSP,0.3157894736842105
1401,EPP,RSP,0.3229813664596274
1402,GUE/NGL,RSP,0.0294117647058823
1403,Greens/EFA,RSP,0.0
1404,ID,RSP,0.127659574468085
1405,Renew,RSP,0.4
1406,S&D,RSP,0.0465116279069767
1407,ECR,RSP,0.2653061224489795
1408,EPP,RSP,0.0
1409,GUE/NGL,RSP,0.0
1410,Greens/EFA,RSP,0.0
1411,ID,RSP,0.0270270270270269
1412,Renew,RSP,0.0
1413,S&D,RSP,0.0
1414,ECR,RSP,0.375
1415,EPP,RSP,0.0068965517241379
1416,GUE/NGL,RSP,0.0
1417,Greens/EFA,RSP,0.0
1418,ID,RSP,0.3170731707317072
1419,Renew,RSP,0.0114942528735632
1420,S&D,RSP,0.0
1421,ECR,RSP,0.0
1422,EPP,RSP,0.0
1423,GUE/NGL,RSP,0.4666666666666667
1424,Greens/EFA,RSP,0.0153846153846153
1425,ID,RSP,0.3170731707317072
1426,Renew,RSP,0.0227272727272727
1427,S&D,RSP,0.009090909090909
1428,ECR,DEC,0.1578947368421053
1429,EPP,DEC,0.0
1430,GUE/NGL,DEC,0.054054054054054
1431,Greens/EFA,DEC,0.0153846153846153
1432,ID,DEC,0.3166666666666666
1433,Renew,DEC,0.0
1434,S&D,DEC,0.0
1435,ECR,DEC,0.1929824561403509
1436,EPP,DEC,0.0061728395061728
1437,GUE/NGL,DEC,0.1111111111111111
1438,Greens/EFA,DEC,0.0
1439,ID,DEC,0.3278688524590164
1440,Renew,DEC,0.0
1441,S&D,DEC,0.0
1442,ECR,DEC,0.25
1443,EPP,DEC,0.0
1444,GUE/NGL,DEC,0.0
1445,Greens/EFA,DEC,0.0
1446,ID,DEC,0.35
1447,Renew,DEC,0.0
1448,S&D,DEC,0.0
1449,ECR,DEC,0.2678571428571429
1450,EPP,DEC,0.0
1451,GUE/NGL,DEC,0.0
1452,Greens/EFA,DEC,0.0
1453,ID,DEC,0.3333333333333333
1454,Renew,DEC,0.0
1455,S&D,DEC,0.0
1456,ECR,DEC,0.4285714285714286
1457,EPP,DEC,0.01875
1458,GUE/NGL,DEC,0.0555555555555555
1459,Greens/EFA,DEC,0.0
1460,ID,DEC,0.0166666666666667
1461,Renew,DEC,0.0
1462,S&D,DEC,0.0
1463,ECR,DEC,0.2631578947368421
1464,EPP,DEC,0.0064102564102563
1465,GUE/NGL,DEC,0.0
1466,Greens/EFA,DEC,0.0
1467,ID,DEC,0.0491803278688525
1468,Renew,DEC,0.0
1469,S&D,DEC,0.0
1470,ECR,DEC,0.2857142857142857
1471,EPP,DEC,0.0062499999999999
1472,GUE/NGL,DEC,0.1111111111111111
1473,Greens/EFA,DEC,0.0
1474,ID,DEC,0.0
1475,Renew,DEC,0.0
1476,S&D,DEC,0.0075757575757575
1477,ECR,DEC,0.2982456140350877
1478,EPP,DEC,0.0
1479,GUE/NGL,DEC,0.2777777777777778
1480,Greens/EFA,DEC,0.0
1481,ID,DEC,0.3934426229508196
1482,Renew,DEC,0.0
1483,S&D,DEC,0.0
1484,ECR,DEC,0.2280701754385965
1485,EPP,DEC,0.0
1486,GUE/NGL,DEC,0.1081081081081081
1487,Greens/EFA,DEC,0.0
1488,ID,DEC,0.4499999999999999
1489,Renew,DEC,0.0
1490,S&D,DEC,0.0
1491,ECR,DEC,0.2807017543859649
1492,EPP,DEC,0.0
1493,GUE/NGL,DEC,0.0
1494,Greens/EFA,DEC,0.0
1495,ID,DEC,0.4827586206896551
1496,Renew,DEC,0.0
1497,S&D,DEC,0.0
1498,ECR,DEC,0.2678571428571429
1499,EPP,DEC,0.0062893081761006
1500,GUE/NGL,DEC,0.0
1501,Greens/EFA,DEC,0.0
1502,ID,DEC,0.0175438596491228
1503,Renew,DEC,0.0
1504,S&D,DEC,0.0
1505,ECR,DEC,0.1929824561403509
1506,EPP,DEC,0.0
1507,GUE/NGL,DEC,0.1621621621621621
1508,Greens/EFA,DEC,0.0
1509,ID,DEC,0.5737704918032787
1510,Renew,DEC,0.0
1511,S&D,DEC,0.0
1512,ECR,INI,0.2075471698113207
1513,EPP,INI,0.0318471337579617
1514,GUE/NGL,INI,0.0
1515,Greens/EFA,INI,0.0
1516,ID,INI,0.576271186440678
1517,Renew,INI,0.0736842105263158
1518,S&D,INI,0.0
1519,ECR,INI,0.0714285714285714
1520,EPP,INI,0.0
1521,GUE/NGL,INI,0.0
1522,Greens/EFA,INI,0.015625
1523,ID,INI,0.15
1524,Renew,INI,0.0109890109890109
1525,S&D,INI,0.0150375939849624
1526,ECR,INI,0.4629629629629629
1527,EPP,INI,0.0192307692307692
1528,GUE/NGL,INI,0.1111111111111111
1529,Greens/EFA,INI,0.0
1530,ID,INI,0.3333333333333333
1531,Renew,INI,0.0833333333333333
1532,S&D,INI,0.0
1533,ECR,DEC,0.1666666666666666
1534,EPP,DEC,0.0
1535,GUE/NGL,DEC,0.054054054054054
1536,Greens/EFA,DEC,0.0
1537,ID,DEC,0.4590163934426229
1538,Renew,DEC,0.0
1539,S&D,DEC,0.0
1540,ECR,DEC,0.175438596491228
1541,EPP,DEC,0.0
1542,GUE/NGL,DEC,0.1944444444444444
1543,Greens/EFA,DEC,0.0
1544,ID,DEC,0.0
1545,Renew,DEC,0.0
1546,S&D,DEC,0.0078125
1547,ECR,DEC,0.1578947368421053
1548,EPP,DEC,0.0
1549,GUE/NGL,DEC,0.1351351351351351
1550,Greens/EFA,DEC,0.0
1551,ID,DEC,0.4166666666666666
1552,Renew,DEC,0.0
1553,S&D,DEC,0.0
1554,ECR,DEC,0.1578947368421053
1555,EPP,DEC,0.0
1556,GUE/NGL,DEC,0.081081081081081
1557,Greens/EFA,DEC,0.0
1558,ID,DEC,0.2786885245901639
1559,Renew,DEC,0.0
1560,S&D,DEC,0.0
1561,ECR,DEC,0.2909090909090909
1562,EPP,DEC,0.0
1563,GUE/NGL,DEC,0.0555555555555555
1564,Greens/EFA,DEC,0.0
1565,ID,DEC,0.4918032786885246
1566,Renew,DEC,0.0
1567,S&D,DEC,0.0
1568,ECR,DEC,0.2456140350877192
1569,EPP,DEC,0.0
1570,GUE/NGL,DEC,0.0555555555555555
1571,Greens/EFA,DEC,0.0
1572,ID,DEC,0.4590163934426229
1573,Renew,DEC,0.0
1574,S&D,DEC,0.0
1575,ECR,DEC,0.2105263157894736
1576,EPP,DEC,0.0
1577,GUE/NGL,DEC,0.054054054054054
1578,Greens/EFA,DEC,0.0
1579,ID,DEC,0.0166666666666667
1580,Renew,DEC,0.0
1581,S&D,DEC,0.0
1582,ECR,DEC,0.2545454545454545
1583,EPP,DEC,0.0
1584,GUE/NGL,DEC,0.0555555555555555
1585,Greens/EFA,DEC,0.0
1586,ID,DEC,0.4827586206896551
1587,Renew,DEC,0.0
1588,S&D,DEC,0.0
1589,ECR,DEC,0.25
1590,EPP,DEC,0.0
